,age,balance,contact,day,month,duration,campaign,pdays,previous,deposit,job_blue-collar,job_entrepreneur,job_housemaid,job_management,job_retired,job_self-employed,job_services,job_student,job_technician,job_unemployed,job_unknown,marital_married,marital_single,education_secondary,education_tertiary,education_unknown,default_yes,housing_yes,loan_yes,poutcome_other,poutcome_success,poutcome_unknown
193,46,2904,unknown,30,may,984,2,-1,0,yes,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1
194,26,1004,unknown,30,may,228,2,-1,0,yes,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1
195,45,410,unknown,30,may,891,4,-1,0,yes,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1
196,31,0,unknown,30,may,745,12,-1,0,yes,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
197,29,0,unknown,30,may,539,12,-1,0,yes,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1
198,53,62,unknown,30,may,1044,5,-1,0,yes,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1
199,27,416,unknown,30,may,1193,2,-1,0,yes,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
200,39,2763,unknown,2,jun,526,2,-1,0,yes,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1
201,36,2984,unknown,2,jun,394,1,-1,0,yes,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1
202,41,143,unknown,2,jun,659,2,-1,0,yes,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1
203,36,0,unknown,2,jun,1036,1,-1,0,yes,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
204,32,696,unknown,2,jun,815,1,-1,0,yes,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1
205,35,152,unknown,2,jun,563,1,-1,0,yes,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1
206,36,-78,unknown,2,jun,1068,1,-1,0,yes,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1
207,35,867,unknown,2,jun,230,3,-1,0,yes,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1
208,30,953,unknown,2,jun,747,2,-1,0,yes,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1
209,42,443,unknown,2,jun,671,5,-1,0,yes,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1
210,42,-1129,unknown,2,jun,555,5,-1,0,yes,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,0,1
211,32,415,unknown,2,jun,777,4,-1,0,yes,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
212,29,260,unknown,2,jun,707,14,-1,0,yes,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1
213,44,-411,unknown,2,jun,432,4,-1,0,yes,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1
214,32,1279,unknown,3,jun,1173,3,-1,0,yes,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1
215,31,86,unknown,3,jun,963,2,-1,0,yes,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,1
216,40,-754,unknown,3,jun,941,3,-1,0,yes,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0,1
217,43,0,unknown,3,jun,1025,7,-1,0,yes,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
218,27,178,unknown,3,jun,732,2,-1,0,yes,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1
219,37,278,unknown,3,jun,1045,3,-1,0,yes,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1
220,23,425,unknown,3,jun,768,1,-1,0,yes,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1
221,25,168,unknown,3,jun,801,1,-1,0,yes,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
222,26,-36,unknown,3,jun,482,2,-1,0,yes,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,1
223,47,126,unknown,3,jun,2456,2,-1,0,yes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
224,35,-87,unknown,3,jun,1363,7,-1,0,yes,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1
225,32,6281,unknown,3,jun,1336,4,-1,0,yes,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1
226,45,644,unknown,4,jun,633,1,-1,0,yes,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
227,30,377,unknown,4,jun,524,15,-1,0,yes,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
228,29,-271,unknown,4,jun,578,1,-1,0,yes,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1
229,38,5839,unknown,4,jun,984,2,-1,0,yes,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
230,23,492,unknown,4,jun,638,1,-1,0,yes,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1
231,27,99,unknown,4,jun,767,2,-1,0,yes,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1
232,27,-713,unknown,4,jun,525,2,-1,0,yes,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1
233,29,32,unknown,4,jun,563,1,-1,0,yes,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1
234,30,543,unknown,4,jun,1449,6,-1,0,yes,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1
235,36,403,unknown,4,jun,920,1,-1,0,yes,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
236,35,437,unknown,4,jun,908,1,-1,0,yes,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
237,36,1772,unknown,5,jun,208,1,-1,0,yes,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
238,59,-88,unknown,5,jun,910,2,-1,0,yes,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
239,47,0,unknown,5,jun,1446,1,-1,0,yes,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
240,58,853,unknown,5,jun,1149,2,-1,0,yes,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
241,37,240,unknown,5,jun,1123,1,-1,0,yes,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
242,46,849,unknown,5,jun,508,2,-1,0,yes,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1
243,43,318,unknown,5,jun,736,2,-1,0,yes,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1
244,27,703,unknown,5,jun,590,3,-1,0,yes,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1
245,38,61,unknown,5,jun,636,1,-1,0,yes,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
246,53,104,unknown,5,jun,701,1,-1,0,yes,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
247,47,1996,unknown,5,jun,761,2,-1,0,yes,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
248,56,1238,unknown,5,jun,1558,1,-1,0,yes,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
249,41,879,unknown,5,jun,1053,2,-1,0,yes,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
250,29,425,unknown,5,jun,562,15,-1,0,yes,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1
251,50,416,unknown,5,jun,494,5,-1,0,yes,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1
252,45,844,unknown,5,jun,1018,3,-1,0,yes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
253,35,860,unknown,5,jun,884,4,-1,0,yes,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1
254,26,639,unknown,6,jun,709,5,-1,0,yes,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1
255,26,710,unknown,6,jun,1276,2,-1,0,yes,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1
256,37,1508,unknown,6,jun,381,2,-1,0,yes,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1
257,30,223,unknown,6,jun,862,11,-1,0,yes,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1
258,38,619,unknown,6,jun,460,4,-1,0,yes,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1
259,37,319,unknown,6,jun,467,3,-1,0,yes,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
260,53,480,unknown,6,jun,648,2,-1,0,yes,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1
261,29,213,unknown,6,jun,2653,3,-1,0,yes,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
262,35,68,unknown,6,jun,1085,1,-1,0,yes,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
263,28,2788,unknown,6,jun,369,2,-1,0,yes,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1
264,55,7561,unknown,6,jun,685,3,-1,0,yes,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
265,49,-46,unknown,9,jun,1055,10,-1,0,yes,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
266,50,1595,unknown,9,jun,882,1,-1,0,yes,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
267,43,1046,unknown,9,jun,901,1,-1,0,yes,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
268,58,1382,unknown,9,jun,700,1,-1,0,yes,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
269,38,217,unknown,9,jun,491,6,-1,0,yes,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1
270,48,183,unknown,9,jun,940,1,-1,0,yes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
271,59,1321,unknown,9,jun,3881,3,-1,0,yes,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
272,58,25,unknown,9,jun,486,3,-1,0,yes,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
273,36,4844,unknown,9,jun,1137,3,-1,0,yes,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
274,42,5345,unknown,11,jun,878,3,-1,0,yes,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
275,41,812,unknown,11,jun,583,4,-1,0,yes,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1
276,42,105,unknown,11,jun,1159,4,-1,0,yes,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
277,39,-190,unknown,11,jun,893,8,-1,0,yes,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1
278,57,625,unknown,11,jun,867,1,-1,0,yes,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
279,52,293,unknown,11,jun,706,1,-1,0,yes,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
280,59,1033,unknown,11,jun,1199,1,-1,0,yes,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
281,56,1210,unknown,11,jun,935,1,-1,0,yes,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
282,49,64,unknown,11,jun,586,1,-1,0,yes,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
283,35,164,unknown,11,jun,967,2,-1,0,yes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
284,36,1766,unknown,11,jun,595,2,-1,0,yes,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1
285,40,1248,unknown,11,jun,1290,2,-1,0,yes,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
286,55,0,unknown,12,jun,614,2,-1,0,yes,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
287,58,826,unknown,12,jun,885,1,-1,0,yes,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
288,39,2630,unknown,12,jun,651,5,-1,0,yes,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
289,47,3727,unknown,12,jun,993,6,-1,0,yes,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
290,40,406,unknown,12,jun,577,2,-1,0,yes,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1
291,35,2999,unknown,12,jun,1141,6,-1,0,yes,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
292,48,1000,unknown,12,jun,1268,2,-1,0,yes,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1
293,48,503,unknown,12,jun,1243,7,-1,0,yes,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
294,24,-203,unknown,12,jun,465,3,-1,0,yes,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,1
295,49,361,unknown,16,jun,513,2,-1,0,yes,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
296,36,274,unknown,16,jun,686,11,-1,0,yes,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1
297,52,3687,unknown,16,jun,741,4,-1,0,yes,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1
298,42,323,unknown,16,jun,617,1,-1,0,yes,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
299,36,981,unknown,16,jun,1093,1,-1,0,yes,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
300,36,638,unknown,16,jun,1395,2,-1,0,yes,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
301,48,3229,unknown,16,jun,1089,1,-1,0,yes,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1
302,51,1610,unknown,16,jun,1248,3,-1,0,yes,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1
303,51,33,unknown,16,jun,721,3,-1,0,yes,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1
304,46,536,unknown,16,jun,750,2,-1,0,yes,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1
305,37,0,unknown,16,jun,637,6,-1,0,yes,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
306,36,3057,unknown,16,jun,2769,4,-1,0,yes,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
307,47,2892,unknown,17,jun,556,1,-1,0,yes,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
308,40,0,unknown,17,jun,522,1,-1,0,yes,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
309,38,3316,unknown,17,jun,1345,3,-1,0,yes,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1
310,40,106,unknown,17,jun,676,2,-1,0,yes,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
311,39,2303,unknown,17,jun,775,3,-1,0,yes,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
312,60,3301,unknown,17,jun,2621,3,-1,0,yes,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
313,39,426,unknown,18,jun,1029,1,-1,0,yes,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
314,51,9,unknown,18,jun,371,2,-1,0,yes,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
315,27,-97,unknown,18,jun,1528,2,-1,0,yes,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1
316,41,11008,unknown,18,jun,1540,1,-1,0,yes,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
317,42,4930,unknown,18,jun,973,1,-1,0,yes,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
318,41,707,unknown,18,jun,707,1,-1,0,yes,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
319,33,4,unknown,18,jun,625,2,-1,0,yes,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1
320,46,126,unknown,18,jun,1255,1,-1,0,yes,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
321,31,671,unknown,18,jun,704,4,-1,0,yes,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1
322,41,219,unknown,18,jun,1574,3,-1,0,yes,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
323,41,3622,unknown,19,jun,1135,4,-1,0,yes,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
324,55,1580,unknown,19,jun,1007,1,-1,0,yes,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
325,53,1319,unknown,19,jun,1318,3,-1,0,yes,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1
326,55,2152,unknown,19,jun,922,2,-1,0,yes,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
327,39,2843,unknown,19,jun,585,1,-1,0,yes,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1
328,40,0,unknown,19,jun,952,4,-1,0,yes,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1
329,59,1115,unknown,19,jun,834,1,-1,0,yes,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
330,42,625,unknown,19,jun,651,3,-1,0,yes,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
331,41,246,unknown,19,jun,683,3,-1,0,yes,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
332,27,61,unknown,19,jun,1012,1,-1,0,yes,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1
333,25,-191,unknown,19,jun,958,7,-1,0,yes,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1
334,43,519,unknown,20,jun,973,2,-1,0,yes,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
335,44,522,unknown,20,jun,911,1,-1,0,yes,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1
336,26,-46,unknown,20,jun,382,7,-1,0,yes,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1
337,52,2269,unknown,20,jun,1210,1,-1,0,yes,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
338,54,386,unknown,20,jun,838,1,-1,0,yes,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1
339,56,0,unknown,20,jun,422,1,-1,0,yes,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1
340,57,9103,unknown,20,jun,1098,2,-1,0,yes,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1
341,29,908,unknown,20,jun,1663,1,-1,0,yes,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1
342,47,1694,unknown,20,jun,560,3,-1,0,yes,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1
343,57,-92,unknown,20,jun,1617,1,-1,0,yes,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1
344,40,188,unknown,20,jun,570,2,-1,0,yes,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1
345,46,0,unknown,20,jun,1023,3,-1,0,yes,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
346,43,740,unknown,20,jun,585,2,-1,0,yes,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1
347,45,655,unknown,20,jun,693,3,-1,0,yes,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
348,24,867,unknown,20,jun,546,10,-1,0,yes,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1
349,40,1009,unknown,20,jun,1036,5,-1,0,yes,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1
350,38,6360,unknown,20,jun,1409,2,-1,0,yes,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
351,36,4145,unknown,20,jun,988,4,-1,0,yes,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1
352,27,-27,unknown,23,jun,498,2,-1,0,yes,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1
353,26,-122,unknown,23,jun,670,3,-1,0,yes,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
354,43,149,unknown,23,jun,662,2,-1,0,yes,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1
355,25,52,unknown,24,jun,528,2,-1,0,yes,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
356,27,335,unknown,26,jun,519,3,-1,0,yes,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1
357,30,526,unknown,26,jun,677,3,-1,0,yes,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1
358,28,-7,unknown,26,jun,3183,2,-1,0,yes,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1
359,27,-413,unknown,27,jun,422,6,-1,0,yes,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
360,32,-241,unknown,27,jun,856,2,-1,0,yes,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
361,41,75,unknown,1,jul,479,9,-1,0,yes,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1
362,37,0,unknown,1,jul,1135,2,-1,0,yes,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1
363,27,158,unknown,1,jul,650,2,-1,0,yes,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1
364,29,84,unknown,3,jul,587,3,-1,0,yes,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1
365,33,114,unknown,3,jul,676,1,-1,0,yes,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1
366,36,0,unknown,4,jul,584,1,-1,0,yes,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
367,28,-127,cellular,4,jul,1044,3,-1,0,yes,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1
368,55,49,cellular,7,jul,494,4,-1,0,yes,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1
369,51,216,cellular,7,jul,615,2,-1,0,yes,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1
370,39,506,cellular,7,jul,718,2,-1,0,yes,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1
371,42,213,cellular,7,jul,434,3,-1,0,yes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
372,33,170,cellular,7,jul,782,1,-1,0,yes,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
373,36,776,cellular,7,jul,722,3,-1,0,yes,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
374,45,879,cellular,7,jul,621,2,-1,0,yes,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1
375,37,1633,cellular,7,jul,629,2,-1,0,yes,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
376,46,926,cellular,7,jul,385,5,-1,0,yes,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1
377,32,2559,cellular,7,jul,889,1,-1,0,yes,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
378,28,909,cellular,7,jul,532,1,-1,0,yes,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1
379,45,-176,cellular,7,jul,574,1,-1,0,yes,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
380,41,1085,cellular,7,jul,599,1,-1,0,yes,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1
381,59,1265,cellular,7,jul,849,1,-1,0,yes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
382,47,-239,cellular,7,jul,973,3,-1,0,yes,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,1
383,31,726,cellular,7,jul,719,2,-1,0,yes,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
384,31,296,cellular,8,jul,509,4,-1,0,yes,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1
385,33,-627,cellular,8,jul,740,1,-1,0,yes,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1
